seq	bytes	mtime	ext	class	path	corpus_tier
1999	3288	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/README.md	EXCLUDED_VERIFICATION
2000	4003	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/OUT-01_congruence_matrix.txt	EXCLUDED_VERIFICATION
2001	2933	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/OUT-02_invariant_expressibility.txt	EXCLUDED_VERIFICATION
2002	8449	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/OUT-03_adversarial_operations.txt	EXCLUDED_VERIFICATION
2003	2254	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/OUT-04_mandated_invariants.txt	EXCLUDED_VERIFICATION
2004	3496	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/OUT-05_sigma_from_272.txt	EXCLUDED_VERIFICATION
2005	4760	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/exec/OUT-06_closure.txt	EXCLUDED_VERIFICATION
2006	4238	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/00-ERRATA-TO-FIRST-ORDER.md	EXCLUDED_VERIFICATION
2007	6975	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/canonical-construction/exec/oderive.py	EXCLUDED_VERIFICATION
2008	3160	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/canonical-construction/exec/bandtest.py	EXCLUDED_VERIFICATION
2009	4521	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/exec/OUT-oderive.txt	EXCLUDED_VERIFICATION
2010	3320	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/exec/OUT-bandtest.txt	EXCLUDED_VERIFICATION
2011	6157	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/00-CONSTRUCTION-SCOPE.md	EXCLUDED_VERIFICATION
2012	7567	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/02-OPERATION-UNIVERSE.md	EXCLUDED_VERIFICATION
2013	5414	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/03-CANONICAL-K.md	EXCLUDED_VERIFICATION
2014	5757	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/01-GAP-RECLASSIFICATION.md	EXCLUDED_VERIFICATION
2015	8308	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/19-HUMAN-DECISION-REGISTER.md	EXCLUDED_VERIFICATION
2016	3961	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/BLOCKED-MANIFEST.md	EXCLUDED_VERIFICATION
2017	5787	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/canonical-construction/21-THEORY-STATUS-VERDICT.md	EXCLUDED_VERIFICATION
2018	5408	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/premise_audit.py	EXCLUDED_VERIFICATION
2019	9066	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/04-ARCHITECT-ASSESSMENT-OF-THE-MANDATE.md	EXCLUDED_VERIFICATION
2020	10151	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/01-STEP-272-PREMISE-AUDIT.md	EXCLUDED_VERIFICATION
2021	8795	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/02-GAP-FULFILMENT-UPDATE.md	EXCLUDED_VERIFICATION
2022	7482	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/03-DECISION-BRIEF.md	EXCLUDED_VERIFICATION
2023	10246	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/second-order/REVIEWER-DOSSIER.md	EXCLUDED_VERIFICATION
2024	6422	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/INDEX.md	EXCLUDED_VERIFICATION
2025	5992	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/sigma0_check.py	EXCLUDED_VERIFICATION
2026	9180	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/falsify_sigma0.py	EXCLUDED_VERIFICATION
2027	8374	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/resolve_275_vs_272b.py	EXCLUDED_VERIFICATION
2028	9104	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/07-SIGMA-VS-STRENGTH-RESOLUTION.md	EXCLUDED_VERIFICATION
2029	7483	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/05-ADDENDUM-STEP-272A.md	EXCLUDED_VERIFICATION
2030	11211	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/06-STEP-272B-REVIEW.md	EXCLUDED_VERIFICATION
2031	24856	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/00-CORPUS-INVENTORY.md	EXCLUDED_VERIFICATION
2032	9504	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/OUT-falsify_sigma0.txt	EXCLUDED_VERIFICATION
2033	8477	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/OUT-resolve_275_vs_272b.txt	EXCLUDED_VERIFICATION
2034	4502	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/OUT-sigma0_check.txt	EXCLUDED_VERIFICATION
2035	11440	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/08-GAP-UPDATE-STEPS-272-279.md	EXCLUDED_VERIFICATION
2036	5248	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/OUT-premise_audit.txt	EXCLUDED_VERIFICATION
2037	7971	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-280/exec/kos279.py	EXCLUDED_VERIFICATION
2038	17111	2026-08-30	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-280/exec/__pycache__/kos279.cpython-313.pyc	EXCLUDED_VERIFICATION
2039	5774	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-280/exec/corpus.py	EXCLUDED_VERIFICATION
2040	8517	2026-08-30	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-280/exec/__pycache__/corpus.cpython-313.pyc	EXCLUDED_VERIFICATION
2041	11967	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-280/exec/run_e_tests.py	EXCLUDED_VERIFICATION
2042	5763	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-280/exec/run_f_tests.py	EXCLUDED_VERIFICATION
2043	5584	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-280/exec/run_real_and_stats.py	EXCLUDED_VERIFICATION
2044	2216	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-E-EXECUTION.txt	EXCLUDED_VERIFICATION
2045	1622	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-F-EXECUTION.txt	EXCLUDED_VERIFICATION
2046	4889	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-REAL-AND-STATS.txt	EXCLUDED_VERIFICATION
2047	301	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-CORPUS.txt	EXCLUDED_VERIFICATION
2048	49	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-TIMESTAMP.txt	EXCLUDED_VERIFICATION
2049	5441	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/09-EMPIRICAL-CLOSURE-VERDICT.md	EXCLUDED_VERIFICATION
2050	7729	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/10-STEP-280-COMPLETE-REPORT.md	EXCLUDED_VERIFICATION
2051	966	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/01-STEP-280-EXECUTION-PLAN.md	EXCLUDED_VERIFICATION
2052	1434	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/02-TEST-CASE-SPECIFICATIONS.md	EXCLUDED_VERIFICATION
2053	2142	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/03-END-TO-END-TEST-RESULTS.md	EXCLUDED_VERIFICATION
2054	2047	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/04-FALSIFICATION-TEST-RESULTS.md	EXCLUDED_VERIFICATION
2055	868	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/05-REPLAY-TEST-RESULTS.md	EXCLUDED_VERIFICATION
2056	1238	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/06-EMPIRICAL-EVIDENCE-REGISTER.md	EXCLUDED_VERIFICATION
2057	838	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/07-REPRODUCIBILITY-REPORT.md	EXCLUDED_VERIFICATION
2058	1850	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-280/08-GAP-REGISTER-UPDATE.md	EXCLUDED_VERIFICATION
2059	4781	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/consolidation/exec/sigma.py	EXCLUDED_VERIFICATION
2060	4441	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/exec/OUT-sigma.txt	EXCLUDED_VERIFICATION
2061	2440	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/00-FRONTIER-FREEZE.md	EXCLUDED_VERIFICATION
2062	3421	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/01-D0-AUTHORITY-STATUS.md	EXCLUDED_VERIFICATION
2063	4319	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/02-272-RECONCILIATION.md	EXCLUDED_VERIFICATION
2064	4812	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/03-SIGMA-STATUS.md	EXCLUDED_VERIFICATION
2065	3572	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/04-MISSINGNESS-STATUS.md	EXCLUDED_VERIFICATION
2066	3791	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/05-DETERMINATION-STATUS.md	EXCLUDED_VERIFICATION
2067	5043	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/06-AUTHORITY-ACT-ANALYSIS.md	EXCLUDED_VERIFICATION
2068	3506	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/07-RECONCILED-CLOSURE-REGISTER.md	EXCLUDED_VERIFICATION
2069	7181	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/08-HUMAN-DECISION-DOSSIER.md	EXCLUDED_VERIFICATION
2070	5032	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/09-NEXT-CONSTRUCTION-GATE.md	EXCLUDED_VERIFICATION
2071	10440	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/09-GAP-UPDATE-STEPS-280-281.md	EXCLUDED_VERIFICATION
2072	7971	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/kos279.py	EXCLUDED_VERIFICATION
2073	2550	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/repairs.py	EXCLUDED_VERIFICATION
2074	4846	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/test_repair_selection.py	EXCLUDED_VERIFICATION
2075	4919	2026-08-30	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-281/exec/__pycache__/repairs.cpython-313.pyc	EXCLUDED_VERIFICATION
2076	3638	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-REPAIR-SELECTION.txt	EXCLUDED_VERIFICATION
2077	2088	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/test_distinguishability.py	EXCLUDED_VERIFICATION
2078	928	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-DISTINGUISHABILITY.txt	EXCLUDED_VERIFICATION
2079	2007	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/test_invariant_preservation.py	EXCLUDED_VERIFICATION
2080	1216	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-INVARIANTS.txt	EXCLUDED_VERIFICATION
2081	2486	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/test_e4_rerun.py	EXCLUDED_VERIFICATION
2082	998	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-E4-RERUN.txt	EXCLUDED_VERIFICATION
2083	2831	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/test_affected_falsification.py	EXCLUDED_VERIFICATION
2084	17111	2026-08-30	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-281/exec/__pycache__/kos279.cpython-313.pyc	EXCLUDED_VERIFICATION
2085	1044	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-AFFECTED-TESTS.txt	EXCLUDED_VERIFICATION
2086	40	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-TIMESTAMP.txt	EXCLUDED_VERIFICATION
2087	2420	2026-08-30	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/test_minimality.py	EXCLUDED_VERIFICATION
2088	1377	2026-08-30	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-MINIMALITY.txt	EXCLUDED_VERIFICATION
2089	2752	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/01-REPAIR-SELECTION.md	EXCLUDED_VERIFICATION
2090	1413	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/02-DISTINGUISHABILITY-PROOF.md	EXCLUDED_VERIFICATION
2091	1358	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/03-MINIMALITY-PROOF.md	EXCLUDED_VERIFICATION
2092	1424	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/04-INVARIANT-PRESERVATION-PROOF.md	EXCLUDED_VERIFICATION
2093	1185	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/05-E4-RERUN-RESULTS.md	EXCLUDED_VERIFICATION
2094	1086	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/06-AFFECTED-TESTS-RERUN-RESULTS.md	EXCLUDED_VERIFICATION
2095	1983	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/07-GAP-REGISTER-UPDATE.md	EXCLUDED_VERIFICATION
2096	1994	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/08-INTERNAL-CLOSURE-VERDICT.md	EXCLUDED_VERIFICATION
2097	4818	2026-08-30	md	TEXT	docs/knowledgeos/brainstorming/verification/step-281/09-STEP-281-COMPLETE-REPORT.md	EXCLUDED_VERIFICATION
2098	11097	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/10-GAP-UPDATE-STEPS-281-282.md	EXCLUDED_VERIFICATION
2099	108151	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/00A-CORPUS-FILE-INDEX.md	EXCLUDED_VERIFICATION
2100	7971	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/kos279.py	EXCLUDED_VERIFICATION
2101	2550	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/repairs.py	EXCLUDED_VERIFICATION
2102	5567	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/f21_probability_necessity.py	EXCLUDED_VERIFICATION
2103	3904	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F21.txt	EXCLUDED_VERIFICATION
2104	440	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/kosfix.py	EXCLUDED_VERIFICATION
2105	2897	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/f15_nonidentifiability.py	EXCLUDED_VERIFICATION
2106	1835	2026-08-31	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/kosfix.cpython-313.pyc	EXCLUDED_VERIFICATION
2107	2159	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F15.txt	EXCLUDED_VERIFICATION
2108	3178	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/f17_f18_qt.py	EXCLUDED_VERIFICATION
2109	2085	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F17-F18.txt	EXCLUDED_VERIFICATION
2110	5697	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/f16_f19_f20.py	EXCLUDED_VERIFICATION
2111	17111	2026-08-31	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/kos279.cpython-313.pyc	EXCLUDED_VERIFICATION
2112	3405	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F16-F19-F20.txt	EXCLUDED_VERIFICATION
2113	7374	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/sufficiency.py	EXCLUDED_VERIFICATION
2114	2958	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/exec/OUT-sufficiency.txt	EXCLUDED_VERIFICATION
2115	4735	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/f14_and_contradictions.py	EXCLUDED_VERIFICATION
2116	4919	2026-08-31	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/repairs.cpython-313.pyc	EXCLUDED_VERIFICATION
2117	3851	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-F14-CONTRADICTIONS.txt	EXCLUDED_VERIFICATION
2118	26	2026-08-31	txt	TEXT	docs/knowledgeos/brainstorming/verification/step-282/exec/OUT-TIMESTAMP.txt	EXCLUDED_VERIFICATION
2119	4966	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/11-E20-RECLASSIFICATION.md	EXCLUDED_VERIFICATION
2120	5981	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/01-THEORY-CRITICALITY-REGISTER.md	EXCLUDED_VERIFICATION
2121	6882	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/12-SUFFICIENCY-DEFINITION.md	EXCLUDED_VERIFICATION
2122	1007	2026-08-31	json	TEXT	docs/knowledgeos/brainstorming/verification/step-281/OUT-E4-RERUN.json	EXCLUDED_VERIFICATION
2123	4156	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/gap-discovery/step-272/README.md	EXCLUDED_VERIFICATION
2124	1757	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/03-THEORY-SCOPE-DECLARATION.md	EXCLUDED_VERIFICATION
2125	1596	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/04-T3-PROBABILITY-NECESSITY-RESULT.md	EXCLUDED_VERIFICATION
2126	1491	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/05-T4-NONIDENTIFIABILITY-RESULT.md	EXCLUDED_VERIFICATION
2127	1530	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/06-QT-REPLAY-SERIALIZATION-RESULT.md	EXCLUDED_VERIFICATION
2128	1493	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/07-POLICY-KNOWLEDGE-SEPARATION-RESULT.md	EXCLUDED_VERIFICATION
2129	1729	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/08-DEPENDENCY-CYCLE-RESULT.md	EXCLUDED_VERIFICATION
2130	2475	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/09-CLOSURE-DIMENSION-MATRIX.md	EXCLUDED_VERIFICATION
2131	2208	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/10-STEP-282-FALSIFICATION-RESULTS.md	EXCLUDED_VERIFICATION
2132	6891	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/consolidation/10-REVIEW-AGAINST-STEPS-280-282.md	EXCLUDED_VERIFICATION
2133	2654	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/11-STEP-282-HUMAN-DECISION-REGISTER.md	EXCLUDED_VERIFICATION
2134	4694	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/12-STEP-282-SUPERVISORY-VERDICT.md	EXCLUDED_VERIFICATION
2135	5093	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-280/exec/kosmodel.py	EXCLUDED_VERIFICATION
2136	5093	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-281/exec/kosmodel.py	EXCLUDED_VERIFICATION
2137	5093	2026-08-31	py	CODE	docs/knowledgeos/brainstorming/verification/step-282/exec/kosmodel.py	EXCLUDED_VERIFICATION
2138	14470	2026-08-31	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-280/exec/__pycache__/kosmodel.cpython-313.pyc	EXCLUDED_VERIFICATION
2139	7042	2026-08-31	json	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-E-RESULTS.json	EXCLUDED_VERIFICATION
2140	2892	2026-08-31	json	TEXT	docs/knowledgeos/brainstorming/verification/step-280/exec/OUT-F-RESULTS.json	EXCLUDED_VERIFICATION
2141	14470	2026-08-31	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-281/exec/__pycache__/kosmodel.cpython-313.pyc	EXCLUDED_VERIFICATION
2142	1007	2026-08-31	json	TEXT	docs/knowledgeos/brainstorming/verification/step-281/exec/OUT-E4-RERUN.json	EXCLUDED_VERIFICATION
2143	14470	2026-08-31	pyc	BINARY_NOT_ANALYZABLE	docs/knowledgeos/brainstorming/verification/step-282/exec/__pycache__/kosmodel.cpython-313.pyc	EXCLUDED_VERIFICATION
2144	2601	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/13-C-NEW-CLOSURE-RECORD.md	EXCLUDED_VERIFICATION
2145	1984	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/step-282/02-RESIDUAL-GAP-CLASSIFICATION.md	EXCLUDED_VERIFICATION
2146	799	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/handoff/01-CORPUS-SNAPSHOT-FREEZE.md	EXCLUDED_VERIFICATION
2147	2861	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/handoff/02-O-CORE-AUTHORITATIVE-DETERMINATION.md	EXCLUDED_VERIFICATION
2148	3128	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/handoff/03-RECONCILIATION-272A-272B-273-275.md	EXCLUDED_VERIFICATION
2149	1950	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/handoff/04-GOVERNANCE-COLLISION-REGISTER.md	EXCLUDED_VERIFICATION
2150	5507	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/handoff/05-CANONICAL-CONSTRUCT-REGISTRY.md	EXCLUDED_VERIFICATION
2151	5097	2026-08-31	md	TEXT	docs/knowledgeos/brainstorming/verification/handoff/06-HANDOFF-VERDICT.md	EXCLUDED_VERIFICATION
2152	15808	2026-08-31	md	TEXT	docs/knowledgeos/reviews/synthesis/prompts/20260831_0050_prompts.md	OUT_OF_SCOPE_ROOT
2153	7325	2026-08-31	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/theory-sync/evidence-computational-empirical.md	OUT_OF_SCOPE_ROOT
2154	8913	2026-08-31	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/theory-sync/evidence-definitions-formal.md	OUT_OF_SCOPE_ROOT
2155	18585	2026-08-31	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/THEORY-TO-BOOK-CANONICAL-STATE.md	OUT_OF_SCOPE_ROOT
