seq	initial_primary	initial_secondary	final_primary	final_secondary	classification_change	reason_for_change	path
2152	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_0050_prompts.md
2153	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/theory-sync/evidence-computational-empirical.md
2154	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/theory-sync/evidence-definitions-formal.md
2155	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/THEORY-TO-BOOK-CANONICAL-STATE.md
2156	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/prompts/20260831_0105_prompts.md
2157	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_0106_prompts.md
2158	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/consolidation/11-REVIEW-AGAINST-STEPS-283-284.md
2159	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/book-structure-crosswalk-proposal.md
2160	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_0144_prompts.md
2161	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/book-implementation-source-map.md
2162	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_0145_prompts.md
2163	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/canonical-implementation-contract-template.md
2164	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/OPERATION-CONTRACT-GAP.md
2165	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/TRANSFORMATION-CONTRACT-GAP.md
2166	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/DRAFT-HPA-RULING-operation-registry.md
2167	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/COMMISSION-operation-registry-derivation.md
2168	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/CANONICAL-IMPLEMENTATION-GAP.md
2169	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/circularity.py
2170	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/inventory.py
2171	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/consistency.py
2172	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/OUT-consistency.txt
2173	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/mintest.py
2174	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/MINIMALITY-RESULT.md
2175	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/rm.py
2176	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/__pycache__/rm.cpython-313.pyc
2177	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/__pycache__/inventory.cpython-313.pyc
2178	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/OPERATION-REGISTRY-DERIVATION.md
2179	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/OUT-inventory.txt
2180	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/OUT-circularity.txt
2181	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/__pycache__/mintest.cpython-313.pyc
2182	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/OUT-consistency.txt
2183	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/exec/OUT-mintest.txt
2184	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/OPERATION-CONTRACTS.md
2185	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/IMPLEMENTATION-READINESS-MATRIX.md
2186	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_1505_prompt_isntructions.md
2187	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/Confirmed first, since you flagged it: t
2188	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/OPERATION-REGISTRY-INDEPENDENT-REVIEW.md
2189	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/OPERATION-REGISTRY-DECISION-PACKAGE.md
2190	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/202060831_1518_prompts.md
2191	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/06-FALSIFICATION-VERDICT.md
2192	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_1523_prompts.md
2193	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-284/02-REJECT-P1-STATUS.md
2194	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-284/03-A6-ARTICLE83-BOUNDARY.md
2195	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_1547_prompt.md
2196	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-284/01-P11-OPERATION-UNIVERSE-STATUS.md
2197	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-285/01-THEORY-CHAIN-MATRIX.md
2198	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/verify_readiness_claims.py
2199	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/OUT-verify_readiness_claims.txt
2200	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-285/02-THEORY-DEPENDENCY-GRAPH.md
2201	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-285/03-CANONICAL-BOUNDARY-MAP.md
2202	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/00-EVIDENCE-BASE-AND-DUPLICATION-NOTICE.md
2203	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-285/04-IMPLEMENTATION-BLOCKER-REGISTER.md
2204	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-285/05-THEORY-TO-BOOK-MAP.md
2205	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/01-IMPLEMENTATION-READINESS-MASTER-MATRIX.md
2206	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/commission-operation-registry/step-285/06-STEP-285-VERDICT.md
2207	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/02-DERIVATION-DEFINITION-ARCHITECTURE-GAP-MAP.md
2208	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/architecture-findings.md
2209	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/governance-notes.md
2210	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/03-OPERATION-TRANSFORMATION-READINESS.md
2211	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/minimum_implementable.py
2212	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/exec/OUT-minimum_implementable.txt
2213	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/04-KNOWLEDGEOS-DEPENDENCY-GRAPH.md
2214	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/05-BOOK-READINESS-MATRIX.md
2215	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/06-CRITICAL-PATH-TO-IMPLEMENTATION.md
2216	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/07-MINIMUM-IMPLEMENTABLE-KNOWLEDGEOS.md
2217	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/08-GAP-ANALYSIS-VERDICT.md
2218	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/editorial-sync/06-EDITORIAL-BLOCKER-REGISTER.md
2219	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/editorial-sync/07-CHAPTERS-WRITABLE-NOW.md
2220	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/analysis/editorial-sync/08-CHAPTERS-AWAITING-DECISIONS.md
2221	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/synthesis/prompts/20260831_1624_prompt_BOOK SESSION — BOUNDED CONTINUATION.md
2222	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/09-GAP-UPDATE-STEPS-282-285-AND-EXTERNAL-RESEARCH.md
2223	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/readiness-summary.json
2224	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/verification/gap-discovery/readiness/README.md
2225	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/20260831-181552_step_286_gita-mapping-terms-to-knowledgeos-invalid-date-corrected.md
2226	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/20260831-195114_step_288_short-confirmation-of-equality-gap-position.md
2227	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/20260831-201143_step_286_gita-kos-translation-register-working-notes.md
2228	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-201424_step_287_reviewer-drafts-step-287-invariants-research-and-falsification-mandate.md
2229	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/20260831-202101_step_287_reviewer-step-287-invariants-research-only-derivability-audit-triplicate.md
2230	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/20260831-202404_step_286_cavell-must-we-mean-what-we-say-lenses-for-knowledgeos-kernel.md
2231	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-202424_step_287_reviewer-step-287-invariants-as-research-only-derivability-audit-not-normative.md
2232	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-215513_step_288_refined-step-288-equality-decision-procedure-closure-programme-mandate.md
2233	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-221900_step_287_reviewer-step-287-invariants-research-only-derivability-audit-duplicate.md
2234	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-222300_step_288_reviewer-b-step-288-equality-reconciliation-execution-mandate-post-287-baseline.md
2235	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-224400_step_289_reviewer-b-dependency-graph-bootstrap-boundary-and-derivation-governance-separation-mandate.md
2236	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-225400_step_289_reviewer-b-step-289-operations-mandate-superseded-by-2303-tightening.md
2237	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-230100_step_290_reviewer-accepts-289-and-drafts-step-290-n1-equality-observational-adjudication-mandate.md
2238	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-230300_step_289_reviewer-b-step-289-operations-and-transformation-semantics-tightened-mandate.md
2239	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-231700_step_291_reviewer-b-omega-tau-closure-audit-and-n4-earliest-act-verification-mandate.md
2240	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-233128_step_290_reviewer-approves-290-with-one-architectural-caution.md
2241	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-233234_step_290_reviewer-b-accepts-290-as-correction-of-the-288-289-equality-thread.md
2242	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-233945_step_286_hpa-gita-chapter-05-karma-yoga-action-attribution-decomposition-hypothesis.md
2243	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-234034_step_286_hpa-gita-chapter-05-karma-yoga-duplicate.md
2244	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-234046_step_291_reviewer-do-not-freeze-291-status-logic-and-overstatement-corrections.md
2245	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-234334_step_286_hpa-gita-chapter-05-atma-as-bounded-knower-locus-not-knowledge.md
2246	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260831-234601_step_286_hpa-gita-chapter-06-dhyana-yoga-epistemic-regulation-and-recovery-hypotheses.md
2247	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-000039_step_286_hpa-gita-chapter-06-dhyana-yoga-duplicate.md
2248	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-000332_step_286_hpa-gita-chapter-06-theory-of-epistemic-regulation-stabilization-progression.md
2249	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-001017_step_286_hpa-gita-chapter-06-kernel-as-mind-like-functional-analogy-not-identity.md
2250	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-001122_step_286_hpa-gita-chapter-06-kernel-as-mind-like-analogy-duplicate.md
2251	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-002536_step_286_hpa-gita-chapter-07-knowledge-of-the-absolute-vocabulary-too-simplistic.md
2252	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-002927_step_286_hpa-gita-chapters-06-07-combined-lens-not-architectural-specification.md
2253	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-002955_step_286_hpa-gita-chapter-06-stronger-interpretation-for-knowledgeos.md
2254	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-004205_step_286_hpa-gita-chapter-09-new-lens-with-chapters-06-07.md
2255	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-004408_step_286_hpa-gita-chapter-08-attaining-the-supreme-structural-not-term-mapping.md
2256	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-004546_step_286_hpa-knowledge-state-is-time-indexed-evolving-not-constant.md
2257	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-004810_step_286_hpa-knowledge-state-time-indexed-duplicate.md
2258	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-004958_step_286_hpa-gita-chapter-03-locus-with-ch02-foundation-and-ch04-continuation.md
2259	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-005211_step_286_hpa-gita-chapter-03-locus-duplicate.md
2260	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-005349_step_286_define-kernel-from-evidence-maths-and-ddd-with-gita-as-lens-only.md
2261	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-005458_step_286_hpa-gita-as-philosophical-lens-only-stronger-knowledgeos-hypothesis.md
2262	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-005729_step_286_hpa-gita-chapter-11-hypotheses-for-knowledgeos-and-especially-the-kernel.md
2263	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-010022_step_286_hpa-gita-chapter-12-bhakti-yoga-distinguished-from-chapter-11.md
2264	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-010224_step_286_hpa-yoga-as-a-family-of-mathematical-simulations-analytical-lens.md
2265	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-010553_step_286_purification-as-multi-dimensional-qualification-not-more-knowledge.md
2266	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-010705_step_286_sentence-as-candidate-representation-not-equal-to-dimension.md
2267	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-010904_step_286_sentence-vs-dimension-chapter-13-duplicate.md
2268	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-011315_step_286_hpa-gita-chapter-14-three-modes-read.md
2269	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-011421_step_286_hpa-gita-chapters-13-plus-14-composed.md
2270	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/brainstorming/phase_measure_theory/knowledgeos_kernel/prompts/20260901-011622_step_286_hpa-gita-chapters-13-plus-14-composed-variant.md
